Company Name,Industry,Symbol,Series,ISIN Code,Exchange
Suryalakshmi Cotton Mills Limited,,SURYALAXMI,EQ,INE713B01026,NSE
Surya Roshni Limited,,SURYAROSNI,EQ,INE335A01020,NSE
Suryoday Small Finance Bank Limited,,SURYODAY,EQ,INE428Q01011,NSE
Suven Life Sciences Limited,,SUVEN,EQ,INE495B01038,NSE
Suvidhaa Infoserve Limited,,SUVIDHAA,EQ,INE018401013,NSE
Suyog Telematics Limited,,SUYOG,EQ,INE442P01014,NSE
Suzlon Energy Limited,Capital Goods,SUZLON,EQ,INE040H01021,NSE
SWAN CORP LIMITED,Chemicals,SWANCORP,EQ,INE665A01038,NSE
Swaraj Suiting Limited,,SWARAJ,EQ,INE0GMR01016,NSE
Swaraj Engines Limited,,SWARAJENG,EQ,INE277A01016,NSE
Swelect Energy Systems Limited,,SWELECTES,EQ,INE409B01013,NSE
Swiggy Limited,Consumer Services,SWIGGY,EQ,INE00H001014,NSE
Sterling and Wilson Renewable Energy Limited,,SWSOLAR,EQ,INE00M201021,NSE
Symphony Limited,,SYMPHONY,EQ,INE225D01027,NSE
Syncom Formulations (India) Limited,,SYNCOMF,EQ,INE312C01025,NSE
Syngene International Limited,Healthcare,SYNGENE,EQ,INE398R01022,NSE
Syrma SGS Technology Limited,Capital Goods,SYRMA,EQ,INE0DYJ01015,NSE
Taal Tech Limited,,TAALTECH,EQ,INE524T01011,NSE
Tainwala Chemical and Plastic (I) Limited,,TAINWALCHM,EQ,INE123C01018,NSE
Taj GVK Hotels & Resorts Limited,,TAJGVK,EQ,INE586B01026,NSE
TAKE Limited,,TAKE,EQ,INE142I01023,NSE
Talbros Automotive Components Limited,,TALBROAUTO,EQ,INE187D01029,NSE
Tanla Platforms Limited,,TANLA,EQ,INE483C01032,NSE
Tara Chand InfraLogistic Solutions Limited,,TARACHAND,EQ,INE555Z01020,NSE
Tarapur Transformers Limited,,TARAPUR,EQ,INE747K01017,NSE
TARC Limited,,TARC,EQ,INE0EK901012,NSE
Transformers And Rectifiers (India) Limited,Capital Goods,TARIL,EQ,INE763I01026,NSE
Tarmat Limited,,TARMAT,EQ,INE924H01018,NSE
Tarsons Products Limited,,TARSONS,EQ,INE144Z01023,NSE
Tasty Bite Eatables Limited,,TASTYBITE,EQ,INE488B01017,NSE
Tata Capital Limited,Financial Services,TATACAP,EQ,INE976I01016,NSE
Tata Chemicals Limited,Chemicals,TATACHEM,EQ,INE092A01019,NSE
Tata Communications Limited,Telecommunication,TATACOMM,EQ,INE151A01013,NSE
TATA CONSUMER PRODUCTS LIMITED,Fast Moving Consumer Goods,TATACONSUM,EQ,INE192A01025,NSE
Tata Elxsi Limited,Information Technology,TATAELXSI,EQ,INE670A01012,NSE
Tata Investment Corporation Limited,Financial Services,TATAINVEST,EQ,INE672A01026,NSE
Tata Power Company Limited,Power,TATAPOWER,EQ,INE245A01021,NSE
Tata Steel Limited,Metals & Mining,TATASTEEL,EQ,INE081A01020,NSE
Tata Technologies Limited,Information Technology,TATATECH,EQ,INE142M01025,NSE
Tatva Chintan Pharma Chem Limited,,TATVA,EQ,INE0GK401011,NSE
TBO Tek Limited,Consumer Services,TBOTEK,EQ,INE673O01025,NSE
Tribhovandas Bhimji Zaveri Limited,,TBZ,EQ,INE760L01018,NSE
TCC Concept Limited,,TCC,EQ,INE887D01016,NSE
Transport Corporation of India Limited,,TCI,EQ,INE688A01022,NSE
TCI Express Limited,,TCIEXP,EQ,INE586V01016,NSE
TCPL Packaging Limited,,TCPLPACK,EQ,INE822C01015,NSE
Tata Consultancy Services Limited,Information Technology,TCS,EQ,INE467B01029,NSE
TD Power Systems Limited,,TDPOWERSYS,EQ,INE419M01027,NSE
Team India Guaranty Limited,,TEAMGTY,EQ,INE289C01025,NSE
Teamlease Services Limited,,TEAMLEASE,EQ,INE985S01024,NSE
Tech Mahindra Limited,Information Technology,TECHM,EQ,INE669C01036,NSE
Technocraft Ventures Limited,,TECHNOCRAF,EQ,INE1D0W01018,NSE
Techno Electric & Engineering Company Limited,Construction,TECHNOE,EQ,INE285K01026,NSE
TechNVision Ventures Limited,,TECHNVISN,EQ,INE314H01012,NSE
TECIL Chemicals and Hydro Power Limited,,TECILCHEM,EQ,INE014B01011,NSE
Tega Industries Limited,Capital Goods,TEGA,EQ,INE011K01018,NSE
Tejas Networks Limited,Telecommunication,TEJASNET,EQ,INE010J01012,NSE
Tembo Global Industries Limited,,TEMBO,EQ,INE869Y01028,NSE
Tenneco Clean Air India Limited,Automobile and Auto Components,TENNIND,EQ,INE19RI01016,NSE
Tera Software Limited,,TERASOFT,EQ,INE482B01010,NSE
Texmaco Infrastructure & Holdings Limited,,TEXINFRA,EQ,INE435C01024,NSE
Texmo Pipes and Products Limited,,TEXMOPIPES,EQ,INE141K01013,NSE
Texmaco Rail & Engineering Limited,,TEXRAIL,EQ,INE621L01012,NSE
Tourism Finance Corporation of India Limited,,TFCILTD,EQ,INE305A01023,NSE
Transwarranty Finance Limited,,TFL,EQ,INE804H01012,NSE
TGB Banquets And Hotels Limited,,TGBHOTELS,EQ,INE797H01018,NSE
Thakkers Developers Limited,,THAKDEV,EQ,INE403F01017,NSE
Thangamayil Jewellery Limited,,THANGAMAYL,EQ,INE085J01014,NSE
The Investment Trust Of India Limited,,THEINVEST,EQ,INE924D01017,NSE
Thejo Engineering Limited,,THEJO,EQ,INE121N01019,NSE
Leela Palaces Hotels & Resorts Limited,Consumer Services,THELEELA,EQ,INE0AQ201015,NSE
Themis Medicare Limited,,THEMISMED,EQ,INE083B01024,NSE
Thermax Limited,Capital Goods,THERMAX,EQ,INE152A01029,NSE
Thomas Cook  (India)  Limited,,THOMASCOOK,EQ,INE332A01027,NSE
Thomas Scott (India) Limited,,THOMASCOTT,EQ,INE480M01011,NSE
Thyrocare Technologies Limited,,THYROCARE,EQ,INE594H01019,NSE
Tilaknagar Industries Limited,,TI,EQ,INE133E01013,NSE
Technocraft Industries (India) Limited,,TIIL,EQ,INE545H01011,NSE
Tube Investments of India Limited,Automobile and Auto Components,TIINDIA,EQ,INE974X01010,NSE
Tijaria Polypipes Limited,,TIJARIA,EQ,INE440L01017,NSE
Time Technoplast Limited,,TIMETECHNO,EQ,INE508G01029,NSE
Timex Group India Limited,,TIMEX,EQ,INE064A01026,NSE
Timken India Limited,Capital Goods,TIMKEN,EQ,INE325A01013,NSE
Tinna Rubber and Infrastructure Limited,,TINNARUBR,EQ,INE015C01016,NSE
Tips Films Limited,,TIPSFILMS,EQ,INE0LQS01015,NSE
Tips Music Limited,,TIPSMUSIC,EQ,INE716B01029,NSE
Thirumalai Chemicals Limited,,TIRUMALCHM,EQ,INE338A01024,NSE
TITAGARH RAIL SYSTEMS LIMITED,Capital Goods,TITAGARH,EQ,INE615H01020,NSE
Titan Company Limited,Consumer Durables,TITAN,EQ,INE280A01028,NSE
Tamilnad Mercantile Bank Limited,,TMB,EQ,INE668A01016,NSE
Tata Motors Limited,Capital Goods,TMCV,EQ,INE1TAE01010,NSE
Tata Motors Passenger Vehicles Limited,Automobile and Auto Components,TMPV,EQ,INE155A01022,NSE
Tamilnadu PetroProducts Limited,,TNPETRO,EQ,INE148A01019,NSE
Tamil Nadu Newsprint & Papers Limited,,TNPL,EQ,INE107A01015,NSE
Tamilnadu Telecommunication Limited,,TNTELE,EQ,INE141D01018,NSE
Tokyo Plast International Limited,,TOKYOPLAST,EQ,INE932C01012,NSE
Tolins Tyres Limited,,TOLINS,EQ,INE0RWQ01014,NSE
Torrent Pharmaceuticals Limited,Healthcare,TORNTPHARM,EQ,INE685A01028,NSE
Torrent Power Limited,Power,TORNTPOWER,EQ,INE813H01021,NSE
Total Transport Systems Limited,,TOTAL,EQ,INE336X01012,NSE
Touchwood Entertainment Limited,,TOUCHWOOD,EQ,INE486Y01013,NSE
Teamo Productions HQ Limited,,TPHQ,EQ,INE065J01024,NSE
TPL Plastech Limited,,TPLPLASTEH,EQ,INE413G01022,NSE
Tracxn Technologies Limited,,TRACXN,EQ,INE0HMF01019,NSE
Transrail Lighting Limited,,TRANSRAILL,EQ,INE454P01035,NSE
Travel Food Services Limited,Consumer Services,TRAVELFOOD,EQ,INE103V01028,NSE
Tree House Education & Accessories Limited,,TREEHOUSE,EQ,INE040M01013,NSE
TREJHARA SOLUTIONS LIMITED,,TREJHARA,EQ,INE00CA01015,NSE
Transindia Real Estate Limited,,TREL,EQ,INE0O3901029,NSE
Trent Limited,Consumer Services,TRENT,EQ,INE849A01020,NSE
TRF Limited,,TRF,EQ,INE391D01019,NSE
Trident Limited,Textiles,TRIDENT,EQ,INE064C01022,NSE
Trigyn Technologies Limited,,TRIGYN,EQ,INE948A01012,NSE
Triveni Turbine Limited,Capital Goods,TRITURBINE,EQ,INE152M01016,NSE
Triveni Engineering & Industries Limited,,TRIVENI,EQ,INE256C01024,NSE
TruCap Finance Limited,,TRU,EQ,INE615R01029,NSE
TruAlt Bioenergy Limited,,TRUALT,EQ,INE0MWH01014,NSE
TSF INVESTMENTS LIMITED,,TSFINV,EQ,INE202Z01029,NSE
TTK Healthcare Limited,,TTKHLTCARE,EQ,INE910C01018,NSE
TTK Prestige Limited,,TTKPRESTIG,EQ,INE690A01028,NSE
T T Limited,,TTL,EQ,INE592B01024,NSE
Tata Teleservices (Maharashtra) Limited,Telecommunication,TTML,EQ,INE517B01013,NSE
Turtlemint Fintech Solutions Limited,,TURTLEMINT,EQ,INE0OC301013,NSE
TVS Electronics Limited,,TVSELECT,EQ,INE236G01019,NSE
TVS Holdings Limited,,TVSHLTD,EQ,INE105A01035,NSE
TVS Motor Company Limited,Automobile and Auto Components,TVSMOTOR,EQ,INE494B01023,NSE
TVS Supply Chain Solutions Limited,,TVSSCS,EQ,INE395N01027,NSE
TVS Srichakra Limited,,TVSSRICHAK,EQ,INE421C01016,NSE
TV Today Network Limited,,TVTODAY,EQ,INE038F01029,NSE
United Breweries Limited,Fast Moving Consumer Goods,UBL,EQ,INE686F01025,NSE
UCAL LIMITED,,UCAL,EQ,INE139B01016,NSE
UCO Bank,Financial Services,UCOBANK,EQ,INE691A01018,NSE
Updater Services Limited,,UDS,EQ,INE851I01011,NSE
Ujaas Energy Limited,,UEL,EQ,INE899L01030,NSE
UFLEX Limited,,UFLEX,EQ,INE516A01017,NSE
UFO Moviez India Limited,,UFO,EQ,INE527H01019,NSE
The Ugar Sugar Works Limited,,UGARSUGAR,EQ,INE071E01023,NSE
Ugro Capital Limited,,UGROCAP,EQ,INE583D01011,NSE
Ujjivan Small Finance Bank Limited,,UJJIVANSFB,EQ,INE551W01018,NSE
UltraTech Cement Limited,Construction Materials,ULTRACEMCO,EQ,INE481G01011,NSE
Ultramarine & Pigments Limited,,ULTRAMAR,EQ,INE405A01021,NSE
Usha Martin Education & Solutions Limited,,UMESLTD,EQ,INE240C01028,NSE
UMIYA BUILDCON LIMITED,,UMIYA-MRO,EQ,INE398B01018,NSE
Unichem Laboratories Limited,,UNICHEMLAB,EQ,INE351A01035,NSE
Unicommerce Esolutions Limited,,UNIECOM,EQ,INE00U401027,NSE
Uniphos Enterprises Limited,,UNIENTER,EQ,INE037A01022,NSE
Uniinfo Telecom Services Limited,,UNIINFO,EQ,INE481Z01011,NSE
Unimech Aerospace and Manufacturing Limited,,UNIMECH,EQ,INE0U3I01011,NSE
Union Bank of India,Financial Services,UNIONBANK,EQ,INE692A01016,NSE
Uniparts India Limited,,UNIPARTS,EQ,INE244O01017,NSE
United Spirits Limited,Fast Moving Consumer Goods,UNITDSPR,EQ,INE854D01024,NSE
Unitech Limited,,UNITECH,EQ,INE694A01020,NSE
The United Nilgiri Tea Estates Company Limited,,UNITEDTEA,EQ,INE458F01011,NSE
Universal Cables Limited,,UNIVCABLES,EQ,INE279A01012,NSE
UNO Minda Limited,Automobile and Auto Components,UNOMINDA,EQ,INE405E01023,NSE
UPL Limited,Chemicals,UPL,EQ,INE628A01036,NSE
Urban Company Limited,Consumer Services,URBANCO,EQ,INE0CAZ01013,NSE
Urja Global Limited,,URJA,EQ,INE550C01020,NSE
Usha Martin Limited,Capital Goods,USHAMART,EQ,INE228A01035,NSE
Udayshivakumar Infra Limited,,USK,EQ,INE0N0Y01013,NSE
UTI Asset Management Company Limited,Financial Services,UTIAMC,EQ,INE094J01016,NSE
Utkarsh Small Finance Bank Limited,,UTKARSHBNK,EQ,INE735W01017,NSE
Fujiyama Power Systems Limited,,UTLSOLAR,EQ,INE12UR01024,NSE
Uttam Sugar Mills Limited,,UTTAMSUGAR,EQ,INE786F01031,NSE
V2 Retail Limited,,V2RETAIL,EQ,INE945H01021,NSE
Vadilal Industries Limited,,VADILALIND,EQ,INE694D01016,NSE
Vaibhav Global Limited,,VAIBHAVGBL,EQ,INE884A01027,NSE
Vaishali Pharma Limited,,VAISHALI,EQ,INE972X01022,NSE
Vakrangee Limited,,VAKRANGEE,EQ,INE051B01021,NSE
Valiant Laboratories Limited,,VALIANTLAB,EQ,INE0JWS01017,NSE
Vedanta Aluminium Metal Limited,,VAML,EQ,INE1CDF01017,NSE
Vardhman Polytex Limited,,VARDMNPOLY,EQ,INE835A01029,NSE
Varroc Engineering Limited,,VARROC,EQ,INE665L01035,NSE
Vascon Engineers Limited,,VASCONEQ,EQ,INE893I01013,NSE
Vaswani Industries Limited,,VASWANI,EQ,INE590L01019,NSE
Varun Beverages Limited,Fast Moving Consumer Goods,VBL,EQ,INE200M01039,NSE
Vaxtex Cotfab Limited,,VCL,EQ,INE098201036,NSE
Vedanta Limited,Metals & Mining,VEDL,EQ,INE205A01025,NSE
Vedanta Power Limited,,VEDPOWER,EQ,INE694L01019,NSE
Veedol Corporation Limited,,VEEDOL,EQ,INE484C01030,NSE
Venky's (India) Limited,,VENKEYS,EQ,INE398A01010,NSE
Ventive Hospitality Limited,,VENTIVE,EQ,INE781S01027,NSE
Venus Pipes & Tubes Limited,,VENUSPIPES,EQ,INE0JA001018,NSE
Veranda Learning Solutions Limited,,VERANDA,EQ,INE0IQ001011,NSE
Vesuvius India Limited,,VESUVIUS,EQ,INE386A01023,NSE
VARVEE GLOBAL LIMITED,,VGL,EQ,INE273D01027,NSE
V-Guard Industries Limited,,VGUARD,EQ,INE951I01027,NSE
Vardhman Holdings Limited,,VHL,EQ,INE701A01023,NSE
Vidhi Specialty Food Ingredients Limited,,VIDHIING,EQ,INE632C01026,NSE
Vidya Wires Limited,,VIDYAWIRES,EQ,INE14UN01029,NSE
Vijaya Diagnostic Centre Limited,Healthcare,VIJAYA,EQ,INE043W01024,NSE
Vikas EcoTech Limited,,VIKASECO,EQ,INE806A01020,NSE
Vikas Lifecare Limited,,VIKASLIFE,EQ,INE161L01027,NSE
Vikram Solar Limited,,VIKRAMSOLR,EQ,INE078V01014,NSE
Vikran Engineering Limited,,VIKRAN,EQ,INE01R501028,NSE
Vimta Labs Limited,,VIMTALABS,EQ,INE579C01029,NSE
Vinati Organics Limited,,VINATIORGA,EQ,INE410B01037,NSE
Vintage Coffee And Beverages Limited,,VINCOFE,EQ,INE498Q01014,NSE
Vindhya Telelinks Limited,,VINDHYATEL,EQ,INE707A01012,NSE
Vineet Laboratories Limited,,VINEETLAB,EQ,INE505Y01010,NSE
Vinny Overseas Limited,,VINNY,EQ,INE01KI01027,NSE
Vinyl Chemicals (India) Limited,,VINYLINDIA,EQ,INE250B01029,NSE
VIP Industries Limited,,VIPIND,EQ,INE054A01027,NSE
Virinchi Limited,,VIRINCHI,EQ,INE539B01017,NSE
Visaka Industries Limited,,VISAKAIND,EQ,INE392A01021,NSE
Vishnu Chemicals Limited,,VISHNU,EQ,INE270I01022,NSE
Vishwaraj Sugar Industries Limited,,VISHWARAJ,EQ,INE430N01022,NSE
Vedanta Iron and Steel Limited,,VISL,EQ,INE1CLE01013,NSE
Visagar Polytex Limited,,VIVIDHA,EQ,INE370E01029,NSE
Viyash Scientific Limited,,VIYASH,EQ,INE807F01027,NSE
VLS Finance Limited,,VLSFINANCE,EQ,INE709A01018,NSE
V-Mart Retail Limited,,VMART,EQ,INE665J01013,NSE
Vishal Mega Mart Limited,Consumer Services,VMM,EQ,INE01EA01019,NSE
VMS TMT Limited,,VMSTMT,EQ,INE0SJA01013,NSE
Virtuoso Optoelectronics Limited,,VOEPL,EQ,INE0I0T01010,NSE
Vedanta Oil and Gas Limited,,VOGL,EQ,INE704J01044,NSE
Voltamp Transformers Limited,,VOLTAMP,EQ,INE540H01012,NSE
Voltas Limited,Consumer Durables,VOLTAS,EQ,INE226A01021,NSE
Vishnu Prakash R Punglia Limited,,VPRPL,EQ,INE0AE001013,NSE
Vraj Iron and Steel Limited,,VRAJ,EQ,INE0S2V01010,NSE
VRL Logistics Limited,,VRLLOG,EQ,INE366I01010,NSE
Vardhman Special Steels Limited,,VSSL,EQ,INE050M01012,NSE
VST Industries Limited,,VSTIND,EQ,INE710A01016,NSE
Vibhor Steel Tubes Limited,,VSTL,EQ,INE0QTF01015,NSE
V.S.T Tillers Tractors Limited,,VSTTILLERS,EQ,INE764D01017,NSE
Vardhman Textiles Limited,Textiles,VTL,EQ,INE825A01020,NSE
Waaree Energies Limited,Capital Goods,WAAREEENER,EQ,INE377N01017,NSE
Indosolar Limited,,WAAREEINDO,EQ,INE866K01023,NSE
Waaree Renewable Technologies Limited,,WAAREERTL,EQ,INE299N01021,NSE
VA Tech Wabag Limited,,WABAG,EQ,INE956G01038,NSE
Wakefit Innovations Limited,,WAKEFIT,EQ,INE0E7301029,NSE
Walchandnagar Industries Limited,,WALCHANNAG,EQ,INE711A01022,NSE
Wanbury Limited,,WANBURY,EQ,INE107F01022,NSE
Western Carriers (India) Limited,,WCIL,EQ,INE0CJF01024,NSE
Wealth First Portfolio Managers Limited,,WEALTH,EQ,INE658T01017,NSE
Websol Energy System Limited,,WEBELSOLAR,EQ,INE855C01023,NSE
Weizmann Limited,,WEIZMANIND,EQ,INE080A01014,NSE
Wonder Electricals Limited,,WEL,EQ,INE02WG01024,NSE
Welspun Corp Limited,Capital Goods,WELCORP,EQ,INE191B01025,NSE
Welspun Enterprises Limited,,WELENT,EQ,INE625G01013,NSE
Welspun Specialty Solutions Limited,,WELSPLSOL,EQ,INE731F01037,NSE
Welspun Living Limited,Textiles,WELSPUNLIV,EQ,INE192B01031,NSE
Wendt (India) Limited,,WENDT,EQ,INE274C01019,NSE
WESTLIFE FOODWORLD LIMITED,,WESTLIFE,EQ,INE274F01020,NSE
WeWork India Management Limited,,WEWORK,EQ,INE085001019,NSE
Wheels India Limited,,WHEELS,EQ,INE715A01015,NSE
Whirlpool of India Limited,Consumer Durables,WHIRLPOOL,EQ,INE716A01013,NSE
Williamson Magor & Company Limited,,WILLAMAGOR,EQ,INE210A01017,NSE
Windlas Biotech Limited,,WINDLAS,EQ,INE0H5O01029,NSE
Windsor Machines Limited,,WINDMACHIN,EQ,INE052A01021,NSE
The Western India Plywoods Limited,,WIPL,EQ,INE215F01023,NSE
Wipro Limited,Information Technology,WIPRO,EQ,INE075A01022,NSE
Wockhardt Limited,Healthcare,WOCKPHARMA,EQ,INE049B01025,NSE
Wonderla Holidays Limited,,WONDERLA,EQ,INE066O01014,NSE
Worth Peripherals Limited,,WORTHPERI,EQ,INE196Y01018,NSE
WPIL Limited,,WPIL,EQ,INE765D01022,NSE
W S Industries (I) Limited,,WSI,EQ,INE100D01014,NSE
West Coast Paper Mills Limited,,WSTCSTPAPR,EQ,INE976A01021,NSE
Xchanging Solutions Limited,,XCHANGING,EQ,INE692G01013,NSE
Xelpmoc Design And Tech Limited,,XELPMOC,EQ,INE01P501012,NSE
Xpro India Limited,,XPROINDIA,EQ,INE445C01015,NSE
Xtglobal Infotech Limited,,XTGLOBAL,EQ,INE547B01028,NSE
Xtranet Technologies Limited,,XTRANET,EQ,INE0NG701011,NSE
Yasho Industries Limited,,YASHO,EQ,INE616Z01012,NSE
Yatharth Hospital & Trauma Care Services Limited,,YATHARTH,EQ,INE0JO301016,NSE
Yatra Online Limited,,YATRA,EQ,INE0JR601024,NSE
Yes Bank Limited,Financial Services,YESBANK,EQ,INE528G01035,NSE
Yuken India Limited,,YUKEN,EQ,INE384C01016,NSE
Zaggle Prepaid Ocean Services Limited,,ZAGGLE,EQ,INE07K301024,NSE
Zee Entertainment Enterprises Limited,Media Entertainment & Publication,ZEEL,EQ,INE256A01028,NSE
Zee Media Corporation Limited,,ZEEMEDIA,EQ,INE966H01019,NSE
Zenith Exports Limited,,ZENITHEXPO,EQ,INE058B01018,NSE
Zenith Steel Pipes & Industries Limited,,ZENITHSTL,EQ,INE318D01020,NSE
Zensar Technologies Limited,Information Technology,ZENSARTECH,EQ,INE520A01027,NSE
Zen Technologies Limited,Capital Goods,ZENTEC,EQ,INE251B01027,NSE
ZF Commercial Vehicle Control Systems India Limited,Automobile and Auto Components,ZFCVINDIA,EQ,INE342J01019,NSE
ZF Steering Gear (India) Limited,,ZFSTEERING,EQ,INE116C01012,NSE
Zodiac Energy Limited,,ZODIAC,EQ,INE761Y01019,NSE
Zodiac Clothing Company Limited,,ZODIACLOTH,EQ,INE206B01013,NSE
Zota Health Care LImited,,ZOTA,EQ,INE358U01012,NSE
Saraswati Commercial India Limited,,ZSARACOM,EQ,INE967G01019,NSE
Zuari Agro Chemicals Limited,,ZUARI,EQ,INE840M01016,NSE
ZUARI INDUSTRIES LIMITED,,ZUARIIND,EQ,INE217A01012,NSE
Zydus Lifesciences Limited,Healthcare,ZYDUSLIFE,EQ,INE010B01027,NSE
Zydus Wellness Limited,Fast Moving Consumer Goods,ZYDUSWELL,EQ,INE768C01028,NSE
